year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Column
2008,4,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",574.0,123.0,34.39,2.21,63.64,0.48,22.27,2.0,3.0,5560.0,1822.0,188.0,2324.0,27.0,1199.0,
2008,4,US,US Airways Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",154.0,21.0,13.58,0.0,3.03,0.0,4.39,1.0,0.0,939.0,668.0,0.0,82.0,0.0,189.0,
2008,4,US,US Airways Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",120.0,11.0,5.73,0.0,1.47,0.0,3.79,3.0,1.0,524.0,328.0,0.0,43.0,0.0,153.0,
2008,4,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",714.0,128.0,25.48,1.95,57.63,1.46,41.48,1.0,3.0,5312.0,1010.0,71.0,1671.0,51.0,2509.0,
2008,4,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",1771.0,262.0,75.84,3.5,48.26,1.16,133.24,4.0,3.0,9832.0,2954.0,181.0,1564.0,34.0,5099.0,
2008,4,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1388.0,265.0,59.53,4.37,46.56,3.01,151.54,1.0,0.0,11710.0,2310.0,241.0,1537.0,64.0,7558.0,
2008,4,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4132.0,752.0,159.43,5.79,156.1,2.52,428.16,33.0,5.0,35936.0,6477.0,405.0,6101.0,74.0,22879.0,
2008,4,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",326.0,69.0,23.4,2.57,11.48,0.0,31.55,1.0,0.0,3204.0,1027.0,409.0,535.0,0.0,1233.0,
2008,4,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",7186.0,1092.0,204.45,5.36,310.42,4.35,567.41,52.0,3.0,41343.0,8864.0,249.0,8776.0,117.0,23337.0,
2008,4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3578.0,597.0,135.54,2.04,119.85,0.98,338.59,73.0,1.0,23039.0,5828.0,117.0,3282.0,20.0,13792.0,
2008,4,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3552.0,614.0,119.67,8.85,205.81,3.2,276.47,11.0,1.0,26692.0,5657.0,610.0,6578.0,75.0,13772.0,
2008,4,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1204.0,210.0,40.07,2.65,33.18,0.08,134.02,0.0,0.0,8306.0,1564.0,112.0,800.0,4.0,5826.0,
2008,4,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",1926.0,490.0,64.07,32.43,239.81,0.27,153.42,13.0,4.0,28578.0,3270.0,3030.0,12875.0,10.0,9393.0,
2008,4,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5844.0,771.0,199.1,5.6,137.13,0.47,428.7,82.0,5.0,32793.0,8494.0,299.0,4031.0,18.0,19951.0,
2008,4,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3155.0,474.0,115.87,1.9,62.86,1.14,292.23,20.0,2.0,18773.0,4797.0,242.0,1813.0,34.0,11887.0,
2008,4,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1376.0,233.0,61.68,0.92,42.04,1.16,127.2,1.0,0.0,9767.0,2524.0,281.0,1121.0,33.0,5808.0,
2008,4,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1022.0,153.0,34.92,3.0,36.14,0.13,78.81,21.0,0.0,7144.0,1672.0,194.0,1731.0,2.0,3545.0,
2008,4,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1448.0,206.0,65.2,0.97,30.16,0.0,109.67,6.0,0.0,8368.0,2662.0,86.0,913.0,0.0,4707.0,
2008,4,WN,Southwest Airlines Co.,STL,"St. Louis, MO: Lambert-St. Louis International",2150.0,328.0,103.19,6.29,58.57,2.84,157.11,10.0,4.0,14834.0,4678.0,498.0,1957.0,60.0,7641.0,
2008,4,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2616.0,422.0,112.44,4.97,100.19,0.3,204.1,4.0,3.0,19297.0,5275.0,289.0,3206.0,12.0,10515.0,
2008,4,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",56.0,28.0,7.0,0.0,14.3,0.0,6.7,3.0,0.0,2194.0,473.0,0.0,1381.0,0.0,340.0,
2008,4,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",1880.0,414.0,183.0,9.0,137.04,2.0,82.96,63.0,5.0,22327.0,10404.0,632.0,5013.0,113.0,6165.0,
2008,4,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",1024.0,151.0,60.0,6.0,35.32,3.0,46.68,30.0,0.0,7326.0,2953.0,411.0,1224.0,76.0,2662.0,
2008,4,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",8.0,4.0,2.0,0.0,1.26,0.0,0.74,0.0,0.0,120.0,74.0,0.0,26.0,0.0,20.0,
2008,4,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1714.0,498.0,190.0,4.0,83.2,0.0,220.8,74.0,4.0,37882.0,15163.0,206.0,4629.0,0.0,17884.0,
2008,4,YV,Mesa Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",77.0,20.0,6.0,1.0,11.0,0.0,2.0,4.0,1.0,1087.0,179.0,79.0,747.0,0.0,82.0,
2008,4,YV,Mesa Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",316.0,47.0,24.0,0.0,6.63,0.0,16.37,4.0,0.0,2611.0,1315.0,0.0,322.0,0.0,974.0,
2008,4,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",30.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,308.0,235.0,0.0,73.0,0.0,0.0,
2008,4,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",60.0,31.0,12.0,0.0,17.0,0.0,2.0,9.0,0.0,1980.0,825.0,0.0,1061.0,0.0,94.0,
2008,4,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2239.0,734.0,201.0,7.0,305.18,2.0,218.82,165.0,4.0,60931.0,16235.0,486.0,26660.0,50.0,17500.0,
2008,4,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,
2008,4,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2715.0,254.0,177.0,7.0,68.0,0.0,2.0,69.0,0.0,12551.0,10418.0,413.0,1516.0,0.0,204.0,
2008,4,YV,Mesa Airlines Inc.,SAN,"San Diego, CA: San Diego International",8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,
2008,4,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",74.0,15.0,11.0,0.0,2.0,0.0,2.0,1.0,0.0,761.0,523.0,0.0,39.0,0.0,199.0,
2008,4,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",73.0,17.0,13.0,0.0,1.42,1.0,1.58,1.0,0.0,862.0,741.0,0.0,54.0,28.0,39.0,
2008,5,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1152.0,282.0,103.14,14.76,83.38,0.0,80.73,19.0,0.0,16479.0,7024.0,807.0,3645.0,0.0,5003.0,
2008,5,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",178.0,44.0,16.53,1.55,10.94,0.0,14.98,6.0,0.0,2591.0,1095.0,160.0,532.0,0.0,804.0,
2008,5,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",902.0,240.0,77.0,6.66,76.04,0.0,80.3,12.0,4.0,13036.0,4011.0,371.0,3022.0,0.0,5632.0,
2008,5,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",681.0,224.0,63.9,3.8,77.96,0.0,78.33,22.0,2.0,11458.0,3744.0,234.0,2886.0,0.0,4594.0,
2008,5,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13994.0,4065.0,613.48,66.45,1762.1,9.08,1613.89,358.0,64.0,214599.0,44329.0,6878.0,68381.0,520.0,94491.0,
2008,5,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",435.0,111.0,49.95,2.76,25.04,0.0,33.25,11.0,0.0,5587.0,2581.0,194.0,870.0,0.0,1942.0,
2008,5,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",335.0,88.0,37.82,2.74,23.52,0.62,23.3,9.0,0.0,4491.0,2183.0,172.0,772.0,38.0,1326.0,
2008,5,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1045.0,347.0,101.95,3.64,159.93,0.28,81.2,14.0,5.0,23601.0,8867.0,201.0,7588.0,40.0,6905.0,
2008,5,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",617.0,201.0,71.45,8.35,75.29,0.0,45.9,5.0,0.0,10940.0,4458.0,480.0,2833.0,0.0,3169.0,
2008,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2552.0,1017.0,257.21,15.75,500.65,0.0,243.39,42.0,2.0,50702.0,16087.0,1168.0,17050.0,0.0,16397.0,
2008,5,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1851.0,740.0,111.17,6.75,462.59,0.0,159.48,59.0,1.0,47047.0,7687.0,540.0,28284.0,0.0,10536.0,
2008,5,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",959.0,304.0,95.24,5.62,108.15,0.0,95.0,13.0,1.0,17979.0,6945.0,459.0,4166.0,0.0,6409.0,
2008,5,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3501.0,970.0,260.21,14.38,362.45,1.6,331.36,47.0,1.0,54860.0,19269.0,959.0,12523.0,92.0,22017.0,
2008,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6261.0,1784.0,266.73,25.34,884.62,1.32,605.98,135.0,31.0,108968.0,17923.0,1510.0,48513.0,159.0,40863.0,
2008,5,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",217.0,85.0,31.85,3.84,24.82,0.0,24.48,3.0,2.0,4059.0,1481.0,201.0,921.0,0.0,1456.0,
2008,5,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",485.0,175.0,51.08,4.6,71.02,0.0,48.31,15.0,0.0,11509.0,3226.0,460.0,5013.0,0.0,2810.0,
2008,5,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",490.0,146.0,46.91,5.66,47.19,0.0,46.24,7.0,1.0,7060.0,2212.0,386.0,1469.0,0.0,2993.0,
2008,5,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",520.0,207.0,66.09,4.68,96.6,0.0,39.63,7.0,0.0,8843.0,3418.0,309.0,2980.0,0.0,2136.0,
2008,5,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",496.0,208.0,67.69,5.73,82.6,0.0,51.97,2.0,1.0,10314.0,3324.0,480.0,2868.0,0.0,3642.0,
2008,5,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1066.0,353.0,110.56,6.71,156.03,0.0,79.7,25.0,0.0,20191.0,7541.0,601.0,6464.0,0.0,5585.0,
2008,5,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",211.0,71.0,24.7,1.38,21.15,0.0,23.76,9.0,0.0,3635.0,1213.0,48.0,739.0,0.0,1635.0,
2008,5,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1631.0,398.0,101.3,6.79,121.47,0.6,167.83,33.0,10.0,22773.0,6181.0,442.0,4596.0,37.0,11517.0,
2008,5,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",589.0,140.0,55.7,5.02,34.99,0.0,44.29,6.0,0.0,7738.0,3137.0,334.0,1443.0,0.0,2824.0,
2008,5,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1310.0,194.0,51.75,1.1,85.88,0.0,55.28,18.0,1.0,9363.0,3160.0,104.0,3129.0,0.0,2970.0,
2008,5,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",264.0,32.0,13.83,0.13,12.82,0.0,5.22,0.0,0.0,1335.0,602.0,35.0,557.0,0.0,141.0,
2008,5,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",924.0,109.0,30.29,0.66,59.99,0.0,18.06,22.0,1.0,4313.0,1151.0,100.0,2401.0,0.0,661.0,
2008,5,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",347.0,92.0,20.19,0.92,56.12,0.0,14.77,0.0,1.0,3085.0,861.0,28.0,1716.0,0.0,480.0,
2008,5,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",331.0,62.0,17.04,1.35,39.74,0.0,3.87,1.0,3.0,2718.0,601.0,93.0,1825.0,0.0,199.0,
2008,5,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",757.0,137.0,42.62,1.05,60.11,0.0,33.22,3.0,2.0,6513.0,2234.0,62.0,2244.0,0.0,1973.0,
2008,5,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",192.0,18.0,6.39,0.0,7.73,0.0,3.88,0.0,0.0,870.0,398.0,0.0,273.0,0.0,199.0,
2008,5,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1422.0,334.0,62.71,1.91,214.0,0.0,55.38,4.0,9.0,15355.0,3443.0,176.0,8646.0,0.0,3090.0,
2008,5,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",567.0,162.0,35.68,1.23,114.66,0.0,10.43,0.0,2.0,6433.0,2201.0,75.0,3771.0,0.0,386.0,
2008,5,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",963.0,251.0,59.88,0.67,159.23,0.39,30.84,1.0,1.0,10122.0,3516.0,31.0,4883.0,31.0,1661.0,
2008,5,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1743.0,412.0,47.1,1.33,328.52,0.0,35.05,53.0,5.0,19549.0,2659.0,28.0,14992.0,0.0,1870.0,
2008,5,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1056.0,142.0,42.85,1.08,68.03,0.0,30.03,2.0,0.0,6189.0,2188.0,36.0,2032.0,0.0,1933.0,
2008,5,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",335.0,51.0,18.05,0.69,20.44,0.0,11.82,0.0,0.0,2266.0,535.0,11.0,850.0,0.0,870.0,
2008,5,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",251.0,37.0,5.98,0.0,29.58,0.0,1.44,2.0,1.0,2343.0,455.0,0.0,1838.0,0.0,50.0,
2008,5,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",210.0,38.0,14.79,0.47,18.51,0.0,4.23,0.0,1.0,1525.0,700.0,32.0,634.0,0.0,159.0,
2008,5,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",318.0,52.0,8.14,0.0,39.48,0.0,4.37,2.0,2.0,4196.0,315.0,0.0,3675.0,0.0,206.0,
2008,5,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",307.0,70.0,14.92,1.82,48.49,0.0,4.78,1.0,0.0,2339.0,784.0,140.0,1290.0,0.0,125.0,
2008,5,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",336.0,94.0,13.89,1.81,72.48,0.0,5.81,0.0,0.0,2973.0,725.0,48.0,2000.0,0.0,200.0,
2008,5,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",441.0,81.0,16.86,1.03,44.55,0.0,18.56,0.0,0.0,3147.0,882.0,32.0,1326.0,0.0,907.0,
2008,5,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",367.0,95.0,26.29,0.16,62.08,0.0,6.47,1.0,1.0,4420.0,1792.0,16.0,2190.0,0.0,422.0,
2008,5,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2309.0,339.0,76.28,0.98,191.52,0.66,69.55,3.0,1.0,15398.0,5008.0,25.0,5803.0,49.0,4513.0,
2008,5,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",81.0,17.0,4.82,0.0,7.52,0.0,4.66,0.0,2.0,685.0,217.0,0.0,272.0,0.0,196.0,
2008,5,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",700.0,88.0,30.49,0.0,36.65,0.0,20.86,0.0,0.0,4315.0,1842.0,0.0,1434.0,0.0,1039.0,
2008,5,MQ,American Eagle Airlines Inc.,BOS,"Boston, MA: Logan International",864.0,182.0,36.09,3.12,49.94,0.0,92.85,20.0,1.0,10868.0,2637.0,345.0,2908.0,0.0,4978.0,
2008,5,MQ,American Eagle Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",412.0,87.0,22.98,0.51,31.94,0.0,31.57,6.0,1.0,4609.0,1091.0,50.0,1589.0,0.0,1879.0,
2008,5,MQ,American Eagle Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",863.0,160.0,44.84,3.62,58.47,0.0,53.06,23.0,1.0,7757.0,1999.0,365.0,2438.0,0.0,2955.0,
2008,5,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",7741.0,1637.0,227.68,90.07,522.87,2.36,794.01,257.0,28.0,105897.0,23009.0,14934.0,24047.0,42.0,43865.0,
2008,5,MQ,American Eagle Airlines Inc.,HOU,"Houston, TX: William P Hobby",186.0,52.0,24.17,1.1,10.12,0.0,16.61,4.0,1.0,2010.0,975.0,35.0,423.0,0.0,577.0,
2008,5,MQ,American Eagle Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",638.0,169.0,25.53,2.55,91.78,0.0,49.14,14.0,0.0,9726.0,1416.0,214.0,4984.0,0.0,3112.0,
2008,5,MQ,American Eagle Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",124.0,22.0,4.01,1.49,16.5,0.0,0.0,0.0,0.0,759.0,193.0,78.0,488.0,0.0,0.0,
2008,5,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1451.0,141.0,16.8,0.0,53.53,1.17,69.51,26.0,0.0,5962.0,1620.0,0.0,1331.0,31.0,2980.0,
2008,5,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1481.0,499.0,33.88,3.82,320.0,0.0,141.31,57.0,3.0,29951.0,3184.0,157.0,17878.0,0.0,8732.0,
2008,5,MQ,American Eagle Airlines Inc.,MIA,"Miami, FL: Miami International",518.0,79.0,17.53,2.72,18.99,0.0,39.76,11.0,0.0,4788.0,1446.0,519.0,477.0,0.0,2346.0,
2008,5,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7604.0,1465.0,157.45,31.82,693.19,0.93,581.62,204.0,20.0,99588.0,17288.0,2515.0,42450.0,62.0,37273.0,
2008,5,MQ,American Eagle Airlines Inc.,SAN,"San Diego, CA: San Diego International",667.0,66.0,23.96,0.0,16.69,0.0,25.36,9.0,0.0,2265.0,843.0,0.0,511.0,0.0,911.0,
2008,5,MQ,American Eagle Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",146.0,16.0,3.58,0.0,11.0,0.0,1.42,5.0,0.0,627.0,121.0,0.0,446.0,0.0,60.0,
2008,5,MQ,American Eagle Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",88.0,32.0,6.51,1.56,15.67,0.0,8.26,3.0,0.0,1580.0,286.0,124.0,624.0,0.0,546.0,
2008,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4166.0,709.0,150.0,27.71,326.06,0.0,205.23,45.0,9.0,34027.0,7186.0,2223.0,11756.0,0.0,12862.0,
2008,5,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",165.0,34.0,13.9,0.0,17.75,0.0,2.35,2.0,2.0,1582.0,830.0,0.0,664.0,0.0,88.0,
2008,5,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",247.0,35.0,13.22,0.0,19.12,0.0,2.66,1.0,0.0,1404.0,489.0,0.0,834.0,0.0,81.0,
2008,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3775.0,528.0,165.94,8.78,197.2,5.62,150.46,31.0,1.0,21437.0,8060.0,771.0,5551.0,261.0,6794.0,
2008,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4080.0,808.0,118.17,13.9,522.09,0.0,153.84,96.0,7.0,61847.0,6361.0,1364.0,44711.0,0.0,9411.0,
2008,5,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",898.0,59.0,21.86,0.9,21.69,0.0,14.54,4.0,0.0,1533.0,601.0,18.0,474.0,0.0,440.0,
2008,5,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",66.0,16.0,1.47,0.0,12.53,0.0,2.0,3.0,0.0,1538.0,92.0,0.0,1337.0,0.0,109.0,
2008,5,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",291.0,33.0,14.46,1.31,13.87,0.0,3.36,1.0,0.0,1362.0,748.0,45.0,477.0,0.0,92.0,
2008,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",550.0,72.0,37.38,0.0,25.58,0.0,9.03,0.0,0.0,2456.0,1453.0,0.0,711.0,0.0,292.0,
2008,5,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",438.0,19.0,4.31,0.12,11.69,0.0,2.88,3.0,0.0,497.0,145.0,2.0,297.0,0.0,53.0,
2008,5,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3143.0,729.0,136.62,5.52,382.97,5.31,198.58,29.0,2.0,43393.0,7404.0,255.0,24662.0,296.0,10776.0,
2008,5,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",6025.0,317.0,84.88,5.49,131.92,3.28,91.43,29.0,1.0,12560.0,4074.0,378.0,3566.0,163.0,4379.0,
2008,5,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",109.0,20.0,7.51,1.0,11.49,0.0,0.0,0.0,1.0,605.0,310.0,35.0,260.0,0.0,0.0,
2008,5,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",826.0,189.0,47.77,2.0,68.28,0.0,70.96,13.0,2.0,10894.0,2902.0,218.0,2883.0,0.0,4891.0,
2008,5,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",176.0,42.0,13.83,1.08,9.49,0.0,17.6,1.0,0.0,2197.0,758.0,78.0,432.0,0.0,929.0,
2008,5,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",448.0,98.0,31.53,2.46,21.13,0.0,42.87,16.0,1.0,5716.0,1534.0,188.0,988.0,0.0,3006.0,
2008,5,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",6444.0,1698.0,327.57,20.4,709.24,0.0,640.79,77.0,11.0,86681.0,18661.0,1734.0,22485.0,0.0,43801.0,
2008,5,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",373.0,121.0,32.48,0.76,39.21,0.0,48.55,15.0,1.0,7938.0,2235.0,101.0,1871.0,0.0,3731.0,
2008,5,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",160.0,50.0,12.19,0.13,19.62,0.0,18.06,0.0,1.0,2864.0,669.0,10.0,713.0,0.0,1472.0,
2008,5,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2331.0,392.0,98.74,5.62,125.94,0.0,161.7,29.0,3.0,21607.0,5772.0,728.0,4557.0,0.0,10550.0,
2008,5,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",464.0,109.0,19.01,1.0,66.44,0.0,22.55,0.0,4.0,5389.0,952.0,71.0,2720.0,0.0,1646.0,
2008,5,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1059.0,307.0,88.99,7.54,117.45,0.0,93.02,7.0,2.0,15620.0,4253.0,375.0,4590.0,0.0,6402.0,
2008,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2455.0,719.0,148.02,8.13,359.42,0.0,203.43,49.0,3.0,34176.0,7605.0,640.0,11314.0,0.0,14617.0,
2008,5,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",640.0,240.0,31.61,1.26,140.53,0.0,66.6,29.0,2.0,15642.0,2081.0,84.0,8206.0,0.0,5271.0,
2008,5,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",644.0,143.0,40.5,2.02,54.63,0.0,45.85,5.0,0.0,7945.0,2233.0,278.0,2054.0,0.0,3380.0,
2008,5,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",37.0,11.0,3.3,1.1,2.71,0.0,3.88,0.0,0.0,769.0,208.0,114.0,112.0,0.0,335.0,
2008,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7938.0,1798.0,301.81,18.99,849.57,0.0,627.64,221.0,26.0,115946.0,18953.0,1980.0,45505.0,0.0,49508.0,
2008,5,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",544.0,169.0,49.86,0.85,45.62,0.0,72.67,1.0,0.0,8543.0,2795.0,88.0,1430.0,0.0,4230.0,
2008,5,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",485.0,148.0,31.7,3.77,61.83,0.0,50.7,11.0,4.0,9975.0,1584.0,242.0,5141.0,0.0,3008.0,
2008,5,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",486.0,134.0,39.21,3.02,53.03,0.0,38.75,0.0,1.0,7030.0,2401.0,123.0,1745.0,0.0,2761.0,
2008,5,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",730.0,215.0,49.68,2.11,82.32,0.0,80.89,7.0,1.0,10011.0,2311.0,138.0,2680.0,0.0,4882.0,
2008,5,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",754.0,261.0,61.81,3.57,96.79,0.0,98.84,1.0,0.0,12659.0,3460.0,239.0,2940.0,0.0,6020.0,
2008,5,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3837.0,1028.0,186.89,7.21,497.54,0.0,336.36,85.0,4.0,54234.0,10541.0,458.0,19227.0,0.0,24008.0,
2008,5,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",210.0,58.0,20.46,1.34,12.71,0.0,23.49,3.0,0.0,3184.0,1115.0,91.0,466.0,0.0,1512.0,
