year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2012,5,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",585,101,31.67,0.72,20.53,1,47.08,3,3,4672,1395,27,840,54,2356
2012,5,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6707,694,213.5,13.2,83.44,4.04,379.82,23,3,30192,9948,845,2064,131,17204
2012,5,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3198,449,137.32,6.77,67.24,2.72,234.95,26,2,21370,7404,329,1901,71,11665
2012,5,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",288,60,15.13,0.15,4.47,0.08,40.16,1,0,2868,495,10,159,2,2202
2012,5,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",245,97,19.2,7.48,39.75,0.44,30.13,1,2,5291,1200,473,1859,32,1727
2012,5,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Adams Field",385,60,32.2,0,4.37,0,23.42,3,0,2573,1167,0,160,0,1246
2012,5,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International",282,37,18.7,0,3.89,0,14.41,5,0,1646,669,0,174,0,803
2012,5,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1874,276,122.42,6.01,27.22,3.18,117.17,10,5,14689,7164,215,849,128,6333
2012,5,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3072,485,124.67,11.05,113.46,1.67,234.15,16,4,24950,7245,554,4275,64,12812
2012,5,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6980,1031,276.29,22.22,184.74,4.6,543.15,34,18,48820,12652,1847,5792,103,28426
2012,5,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",507,116,52.22,0.89,6.27,1.01,55.62,0,0,6059,2413,187,289,39,3131
2012,5,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",464,62,24.48,0.13,9.26,0,28.13,1,2,2568,1024,20,203,0,1321
2012,5,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",498,97,36.87,5.7,15.03,0,39.41,4,0,5029,1608,613,551,0,2257
2012,5,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1304,242,88.58,6.5,35.87,3.53,107.51,3,1,10506,3733,415,1111,60,5187
2012,5,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3066,345,110.53,0.08,27.72,0.27,206.41,41,0,16411,5057,19,732,4,10599
2012,5,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",605,86,29.61,2.61,10.08,0,43.7,0,2,3635,1334,183,267,0,1851
2012,5,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",497,78,36.57,2.09,7.38,0,31.96,1,0,4767,2213,130,259,0,2165
2012,5,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1052,153,54.01,3.51,8.05,0.65,86.77,7,1,7655,2256,154,238,17,4990
2012,5,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",384,90,32.12,2.76,9.88,0.37,44.88,0,1,3979,1308,158,343,7,2163
2012,5,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",324,67,24.35,0.77,12.91,0.62,28.36,2,0,4298,1851,60,441,16,1930
2012,5,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1154,152,59.6,0.76,8.57,0,83.07,2,1,6896,2490,15,269,0,4122
2012,5,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",952,250,70.38,22.35,66.12,0,91.14,6,0,13639,3718,2490,2938,0,4493
2012,5,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5301,577,162.14,13.44,68.5,5.13,327.79,53,17,26665,7450,750,2413,114,15938
2012,5,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",560,141,53.37,3.7,26.83,0.39,56.71,1,0,6272,2704,353,749,14,2452
2012,5,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",652,161,70.07,5.77,18.83,0.32,66.01,2,7,7371,2925,466,701,8,3271
2012,5,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",916,171,55.62,2.37,14.48,0,98.53,7,1,9188,3428,122,583,0,5055
2012,5,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",884,96,36.41,0,9.47,0,50.12,2,0,3751,1265,0,254,0,2232
2012,5,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",355,84,36.98,1,11.44,0,34.58,0,0,5168,2104,45,449,0,2570
2012,5,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2781,325,125.46,7.26,32.28,0.99,159.01,29,1,15667,5869,341,1090,27,8340
2012,5,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1389,202,89.13,4.7,28.95,0.97,78.25,8,2,8755,3683,384,947,42,3699
2012,5,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville International-Standiford Field",440,98,42.23,0.88,7.68,0,47.21,0,0,5423,2169,86,332,0,2836
2012,5,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1092,161,87.42,0,16.37,0.75,56.46,1,1,7072,3967,0,462,12,2631
2012,5,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1301,303,54.31,8.41,151.62,1.07,87.6,28,1,16838,2403,722,9153,27,4533
2012,5,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2004,188,48.95,1.08,8.25,2.84,126.88,22,0,8633,2000,43,246,77,6267
2012,5,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1089,148,63.08,1.6,9.06,0.55,73.71,6,1,5760,2206,114,284,21,3135
2012,5,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1961,186,70.85,1.32,9.95,0.8,103.09,14,3,7634,2906,78,256,19,4375
2012,5,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1349,120,43.29,1,7.14,1.25,67.32,12,0,4440,1787,33,181,29,2410
2012,5,WN,Southwest Airlines Co.,STL,"St. Louis, MO: Lambert-St. Louis International",2580,351,117.41,9.76,39.15,4.25,180.44,5,1,17210,5910,762,1342,138,9058
2012,5,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2223,319,88.51,4.22,48.97,0,177.3,9,3,17238,4905,153,2158,0,10022
2012,5,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",484,74,32.13,1.82,7.57,0.52,31.97,0,0,3185,1373,53,275,14,1470
2012,5,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",564,86,34.93,0,4.2,0,46.87,1,0,3661,1430,0,148,0,2083
2012,5,YV,Mesa Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14,3,2,0,0,0,1,0,0,86,37,0,0,0,49
2012,5,YV,Mesa Airlines Inc.,ALB,"Albany, NY: Albany International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",199,23,7.13,0.7,7.02,0,8.15,5,0,1367,445,20,331,0,571
2012,5,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",241,45,16.61,0.95,13.44,0.82,13.19,0,1,3113,1491,18,448,40,1116
2012,5,YV,Mesa Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31,4,1.55,0,0.46,0,1.99,1,0,155,32,0,10,0,113
2012,5,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",130,19,6.52,0,5.12,0,7.36,1,0,772,208,0,119,0,445
2012,5,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",7,1,0,0,0.73,0,0.27,0,0,15,0,0,11,0,4
2012,5,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",72,14,3.1,1,4.9,0,5,0,1,700,100,57,100,0,443
2012,5,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",81,9,5.3,0,0.8,0,2.9,1,1,430,145,0,24,0,261
2012,5,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",5,1,1,0,0,0,0,1,0,29,29,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",19,1,1,0,0,0,0,0,0,31,31,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",52,6,5.32,0,0.68,0,0,1,0,337,320,0,17,0,0
2012,5,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",166,32,9.79,1.07,9.62,0,11.52,1,0,1497,524,31,294,0,648
2012,5,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",105,18,6.31,1.04,5.16,0.08,5.41,1,0,950,336,22,137,2,453
2012,5,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",2471,322,48.38,15.22,98.13,1.39,158.87,25,8,18539,3964,1257,4159,39,9120
2012,5,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",34,6,4.81,0,0.84,0,0.35,0,0,433,375,0,42,0,16
2012,5,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",103,26,10.62,0.38,9.4,0,5.6,1,0,1225,564,22,306,0,333
2012,5,YV,Mesa Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",41,6,3.26,0,1.11,0,1.63,0,0,339,137,0,68,0,134
2012,5,YV,Mesa Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",26,4,0,0,1.75,0,2.25,1,1,283,0,0,47,0,236
2012,5,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",95,8,3.81,0,1.24,0,2.95,1,1,583,384,0,48,0,151
2012,5,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",66,12,4.58,0,5.44,0,1.98,0,0,851,468,0,126,0,257
2012,5,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",159,14,3.92,0,3.52,0,6.55,8,0,766,191,0,114,0,461
2012,5,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",61,9,4.6,0,3.15,0.19,1.07,2,0,359,252,0,77,4,26
2012,5,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",43,17,5.13,1.75,7.13,0,3,0,0,1352,500,82,334,0,436
2012,5,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",89,12,5.58,0,4.92,0,1.5,0,0,486,293,0,133,0,60
2012,5,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",183,10,6.98,0.43,0.94,0.65,1,6,0,582,410,41,63,13,55
2012,5,YV,Mesa Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",31,5,3.93,0,0.07,0,1,1,0,417,356,0,9,0,52
2012,5,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",580,89,13.98,0,32.9,1,41.12,4,0,3092,841,0,767,27,1457
2012,5,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",15,3,1,0,2,0,0,0,0,112,37,0,75,0,0
2012,5,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",856,112,25.8,5.34,41.31,0,39.55,6,2,6993,2221,309,1652,0,2811
2012,5,YV,Mesa Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",84,6,1.87,0,0.39,0,3.74,0,0,243,88,0,10,0,145
2012,5,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",91,8,1.43,1,2.98,0,2.58,0,0,442,25,204,87,0,126
2012,5,YV,Mesa Airlines Inc.,ITO,"Hilo, HI: Hilo International",79,6,1.21,0,3.99,0,0.8,0,0,154,38,0,96,0,20
2012,5,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",95,16,5.96,1.45,3.77,0,4.82,1,0,679,170,75,103,0,331
2012,5,YV,Mesa Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",121,16,6.17,0,5.71,0,4.12,0,0,813,409,0,188,0,216
2012,5,YV,Mesa Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",42,6,3.66,0,2.34,0,0,1,0,185,130,0,55,0,0
2012,5,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",62,13,2.67,0.8,8.52,0,1,0,0,600,83,118,379,0,20
2012,5,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",109,11,4.94,0,1.3,0,4.76,1,0,423,193,0,54,0,176
2012,5,YV,Mesa Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",194,22,8.17,0,6.32,0,7.5,2,0,720,271,0,161,0,288
2012,5,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Adams Field",62,10,1.95,0,3.1,0,4.96,0,0,618,68,0,101,0,449
2012,5,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",56,3,1.47,0,0.79,0,0.74,0,0,75,40,0,15,0,20
2012,5,YV,Mesa Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",89,16,5.18,0,4.57,0,6.25,3,0,733,307,0,128,0,298
2012,5,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",130,16,3,1.9,4.56,0,6.54,0,0,647,238,62,107,0,240
2012,5,YV,Mesa Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",27,3,0.15,0,0.95,0,1.9,2,0,88,3,0,21,0,64
2012,5,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",96,24,7.41,0.99,9.75,0,5.85,0,0,1168,332,139,280,0,417
2012,5,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,7,3.58,0,2.42,0,1,0,0,217,100,0,95,0,22
2012,5,YV,Mesa Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",68,21,8.18,0,3.85,0,8.96,0,0,980,358,0,95,0,527
2012,5,YV,Mesa Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",68,12,7.89,0,3.11,0,1,0,0,720,588,0,92,0,40
2012,5,YV,Mesa Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",304,35,9.66,0,15.96,0,9.38,2,0,999,367,0,340,0,292
2012,5,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",84,4,0.88,1,1.12,0,1,1,0,170,28,88,37,0,17
2012,5,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",28,7,2.7,0,3.82,0,0.48,0,0,195,108,0,77,0,10
2012,5,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",29,6,3.29,0,1.71,0,1,0,0,303,191,0,32,0,80
2012,5,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",759,108,19.79,20.09,44.03,0,24.1,26,7,8199,1957,2344,2161,0,1737
2012,5,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",129,23,11.7,1,4.3,0,6,1,0,1308,566,109,125,0,508
2012,5,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",26,7,2.37,2.32,2.31,0,0,1,0,498,297,98,103,0,0
2012,5,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1374,106,18.95,2.69,37.84,1,45.52,14,2,6263,2183,122,1276,173,2509
2012,5,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola Gulf Coast Regional",62,5,2.52,0,1.48,0,1,0,0,187,52,0,42,0,93
2012,5,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",72,5,4.81,0,0.19,0,0,0,0,397,393,0,4,0,0
2012,5,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",59,8,2.85,0,1.31,0,3.84,1,1,539,182,0,77,0,280
2012,5,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",130,19,7.86,0,3.08,0,8.06,0,0,1369,322,0,158,0,889
2012,5,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",70,14,7.16,3,2.84,0,1,0,0,585,345,112,52,0,76
2012,5,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",39,7,5.99,0,1.01,0,0,0,0,528,491,0,37,0,0
2012,5,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",27,9,3.24,0,3.76,0,2,0,0,289,77,0,80,0,132
2012,5,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",178,27,13.51,2.92,5.32,2.36,2.88,0,0,1628,933,237,166,50,242
2012,5,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",106,21,7.43,0,5.64,0,7.92,0,1,1113,500,0,119,0,494
2012,5,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,5,4.25,0,0.75,0,0,0,0,231,213,0,18,0,0
2012,5,YV,Mesa Airlines Inc.,SBN,"South Bend, IN: South Bend Airport",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",34,6,1.53,0,2.63,1,0.84,0,0,187,101,0,50,15,21
2012,5,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",96,13,3.04,1.93,3.03,0,5,0,0,633,112,164,59,0,298
2012,5,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",22,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2012,5,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",70,16,5.03,0.89,7.37,0,2.71,1,0,415,161,32,162,0,60
2012,5,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",91,12,3.79,0,3.31,0,4.89,1,0,520,195,0,79,0,246
2012,5,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",48,9,4.85,1,1.15,0,2,0,0,713,125,259,19,0,310
2012,5,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",183,21,14.64,0,1.36,0,5,1,0,1397,826,0,32,0,539
2012,6,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1149,217,53.67,6.38,80.3,0.01,76.63,14,12,16338,3988,688,3440,1,8221
2012,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2452,407,115.33,35.75,136.5,1,118.42,23,1,22458,6701,3002,4151,33,8571
2012,6,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12737,1656,444.74,57.97,426.63,4.01,722.65,234,96,125346,42498,7329,26954,123,48442
2012,6,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",90,16,7.88,0,4.12,0,4,1,0,665,429,0,102,0,134
2012,6,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",184,26,11.84,1.71,2.32,0,10.12,0,1,2462,789,53,102,0,1518
2012,6,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",926,309,60.16,14.65,180.66,0.86,52.66,9,3,22750,3008,1085,14306,40,4311
2012,6,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",908,247,74.11,16.76,112.8,1.03,42.3,14,2,13126,3751,1806,4271,56,3242
2012,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4203,630,178.04,31.85,210.61,1.52,207.98,51,28,44991,16173,2526,10244,35,16013
2012,6,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",279,78,17.37,7.3,39.68,1,12.65,3,1,3642,854,656,1162,18,952
2012,6,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",656,108,50.26,13.05,16.91,0,27.78,12,0,5345,2087,957,547,0,1754
2012,6,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",291,51,19.47,6.52,10.75,0,14.25,6,0,3032,940,564,342,0,1186
2012,6,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1284,245,65.59,20.99,112.1,0,46.33,30,9,15518,3584,1526,6539,0,3869
2012,6,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",442,104,48.44,10.12,23.89,0,21.55,6,7,5572,2350,924,1038,0,1260
2012,6,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",336,51,23.81,4.67,12.97,0,9.55,4,0,2366,1140,342,452,0,432
2012,6,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",448,77,29.46,10.33,12.25,0,24.96,8,2,3725,1128,726,525,0,1346
2012,6,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",292,92,28.46,5.93,48.33,0,9.29,6,0,5061,1557,439,2446,0,619
2012,6,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3804,736,201.47,33.61,253.22,2.7,245,31,25,48876,15847,2670,10636,88,19635
2012,6,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",401,76,34.38,7.31,16.51,0,17.8,5,0,3985,1576,462,536,0,1411
2012,6,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",797,188,72.5,14.79,56.99,0,43.72,6,1,9012,3619,1303,1644,0,2446
2012,6,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",772,174,56.3,13.34,60,2.53,41.81,13,6,9760,2685,1147,3383,59,2486
2012,6,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",30,5,1.86,0,1.36,0,1.78,0,0,214,111,0,28,0,75
2012,6,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",106,25,7.65,0.57,11.56,0,5.23,1,0,891,364,24,305,0,198
2012,6,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",750,123,41.69,12.69,34.92,0.21,33.49,6,1,7734,2198,1245,1282,6,3003
2012,6,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",270,60,24.21,4.82,22.82,0,8.14,1,1,2265,1082,266,644,0,273
2012,6,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",326,86,23.27,8.02,31.61,0,23.1,5,0,4763,1404,644,1250,0,1465
2012,6,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",489,122,44.37,11.86,33.39,0.1,32.28,5,4,7018,2054,1400,1050,2,2512
2012,6,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",54,11,5.31,0,3.88,0,1.81,0,0,423,245,0,111,0,67
2012,6,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",465,106,34.72,12.41,31.32,0,27.55,3,0,5723,1645,961,977,0,2140
2012,6,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30,7,1.46,0,2.69,0,2.85,0,0,249,35,0,50,0,164
2012,6,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",270,50,19.36,8.17,10.91,0.3,11.26,5,1,3038,1418,568,412,22,618
2012,6,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",266,101,33.89,6.76,41.8,0,18.56,5,0,4834,1617,533,1464,0,1220
2012,6,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",223,45,18.42,7.04,7.83,0,11.71,3,0,2708,872,592,294,0,950
2012,6,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",120,32,11.57,3.78,11.21,0.5,4.94,1,2,1812,620,429,405,9,349
2012,6,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",148,36,18.16,4.51,8.93,0,4.4,3,0,2095,836,489,298,0,472
2012,6,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",166,38,17.84,4.71,8.19,0,7.25,6,0,2013,710,444,241,0,618
2012,6,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",118,26,15,0.95,5.59,0,4.47,2,0,1671,866,98,181,0,526
2012,6,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",116,28,11.85,2.83,8.27,0,5.05,2,0,1283,400,303,235,0,345
2012,6,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",192,45,12.81,6.47,15.63,0.22,9.87,2,0,2182,546,493,472,10,661
2012,6,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",100,17,5.79,3.64,3.34,0,4.23,1,0,743,346,130,89,0,178
2012,6,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",227,42,15.92,4.35,8.48,0,13.24,8,0,2225,902,173,287,0,863
2012,6,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",768,121,38.82,9.25,25.28,0,47.65,11,1,6826,2102,758,873,0,3093
2012,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",402,82,35.16,9.46,20.27,0,17.11,9,3,4784,2017,1033,695,0,1039
2012,6,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",289,54,24.2,3.95,9.5,0,16.34,3,0,2559,1068,303,226,0,962
2012,6,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",210,32,16.18,2.13,5.02,0,8.67,5,0,2152,827,327,174,0,824
2012,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",118,29,14.67,2.96,6,0,5.36,1,0,1354,797,172,175,0,210
2012,6,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",148,29,12.35,0.49,6.14,0,10.01,1,1,1386,379,57,256,0,694
